number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.4058333333333333,2026-02-01 23:10:23.013219,2026-02-01 23:11:23.825851,0 days 00:01:00.812632,2.2866903294942006e-05,0.12312856051620194,0.8481717444077297,0.6850984012533157,COMPLETE
1,0.3975,2026-02-01 23:11:23.827202,2026-02-01 23:12:24.270210,0 days 00:01:00.443008,8.07967122739543e-05,0.053696815871088655,0.5336248157316243,0.8329024590142979,COMPLETE
2,0.9191666666666667,2026-02-01 23:12:24.272229,2026-02-01 23:13:25.252751,0 days 00:01:00.980522,2.715150883792442e-05,0.23578877972106746,0.9483356465201711,0.9852660842243851,COMPLETE
3,0.63025,2026-02-01 23:13:25.257412,2026-02-01 23:14:26.159935,0 days 00:01:00.902523,0.0003286679134316866,0.33987079033179857,0.6316611883685753,0.510118989738207,COMPLETE
4,0.61025,2026-02-01 23:14:26.164275,2026-02-01 23:15:26.976838,0 days 00:01:00.812563,0.00045930049183131634,0.12608944552330253,0.691731947085949,0.7882753856412668,COMPLETE
5,0.37958333333333333,2026-02-01 23:15:26.981262,2026-02-01 23:16:28.154778,0 days 00:01:01.173516,0.0003945423870668008,0.30797369157882293,0.9363253277236976,0.6340355970596615,COMPLETE
6,0.7530833333333333,2026-02-01 23:16:28.156163,2026-02-01 23:17:29.524250,0 days 00:01:01.368087,2.6978348111289748e-05,0.08550543114597868,0.9763958284859723,0.8368692554300294,COMPLETE
7,0.36583333333333334,2026-02-01 23:17:29.525681,2026-02-01 23:18:30.654078,0 days 00:01:01.128397,2.670692917716907e-05,0.7729978014761997,0.8654279033850789,0.6244314048715627,COMPLETE
8,0.24833333333333332,2026-02-01 23:18:30.655557,2026-02-01 23:19:31.891995,0 days 00:01:01.236438,7.069210885044554e-05,0.22359037928347364,0.5128313590272657,0.6016603369661436,COMPLETE
9,0.14633333333333334,2026-02-01 23:19:31.897383,2026-02-01 23:20:33.100393,0 days 00:01:01.203010,0.0001491312619632369,0.14745357039420445,0.7317877121824053,0.6360380660844186,COMPLETE
10,0.39458333333333334,2026-02-01 23:20:33.105295,2026-02-01 23:21:33.559215,0 days 00:01:00.453920,1.0276408153983413e-05,0.6307534730222594,0.8216090596760599,0.9867210237620208,COMPLETE
11,0.9156666666666666,2026-02-01 23:21:33.563055,2026-02-01 23:22:34.525644,0 days 00:01:00.962589,2.4567625994783015e-05,0.05787755599782669,0.9893640176311691,0.969571632787979,COMPLETE
12,0.90675,2026-02-01 23:22:34.527162,2026-02-01 23:23:35.316117,0 days 00:01:00.788955,1.2878297408353984e-05,0.05401085537571548,0.9738119977408165,0.9836555685340092,COMPLETE
13,0.50825,2026-02-01 23:23:35.318773,2026-02-01 23:24:36.049278,0 days 00:01:00.730505,5.0496100430164706e-05,0.4682518668275467,0.9082593120720435,0.9062662168058975,COMPLETE
14,0.9080833333333334,2026-02-01 23:24:36.053581,2026-02-01 23:25:36.905395,0 days 00:01:00.851814,0.0009145595933538874,0.19065193027193605,0.9985944004776942,0.9057264205926678,COMPLETE
15,0.3478333333333333,2026-02-01 23:25:36.908582,2026-02-01 23:26:38.299037,0 days 00:01:01.390455,4.3015279133304375e-05,0.08364941105710254,0.8049720488489062,0.9166002226248061,COMPLETE
16,0.9073333333333333,2026-02-01 23:26:38.304572,2026-02-01 23:27:39.284514,0 days 00:01:00.979942,0.00016393887797272564,0.26967348509589373,0.9203908047310927,0.9420109223469177,COMPLETE
17,0.33066666666666666,2026-02-01 23:27:39.289688,2026-02-01 23:28:40.219918,0 days 00:01:00.930230,1.656536359069288e-05,0.4710260093690748,0.7711363202258369,0.8432659022672536,COMPLETE
18,0.12208333333333334,2026-02-01 23:28:40.224646,2026-02-01 23:29:41.136926,0 days 00:01:00.912280,4.3667646393903756e-05,0.08722432849794244,0.9191547008211398,0.7292080409798206,COMPLETE
19,0.25583333333333336,2026-02-01 23:29:41.141665,2026-02-01 23:30:42.155341,0 days 00:01:01.013676,1.885489550780465e-05,0.174761115307515,0.8782520085859558,0.8687552647948488,COMPLETE
20,0.10425,2026-02-01 23:30:42.160007,2026-02-01 23:31:43.236596,0 days 00:01:01.076589,0.00013238995071118494,0.41293445105617615,0.6418122015879117,0.7935783682876355,COMPLETE
21,0.9130833333333334,2026-02-01 23:31:43.240828,2026-02-01 23:32:44.200904,0 days 00:01:00.960076,0.0009506247755702345,0.21244404500166325,0.9948783407338858,0.9475035079580387,COMPLETE
22,0.9115833333333333,2026-02-01 23:32:44.203496,2026-02-01 23:33:45.543857,0 days 00:01:01.340361,0.000834972071854264,0.2288501777778616,0.9965104521893653,0.9539120555356342,COMPLETE
23,0.91225,2026-02-01 23:33:45.545067,2026-02-01 23:34:46.750527,0 days 00:01:01.205460,3.41257894102839e-05,0.10602120549982014,0.9519164425205664,0.9505212574518267,COMPLETE
24,0.7211666666666666,2026-02-01 23:34:46.755753,2026-02-01 23:35:47.848991,0 days 00:01:01.093238,6.556256677172358e-05,0.16038013272318255,0.9053231463336283,0.8822938511787162,COMPLETE
25,0.9215833333333333,2026-02-01 23:35:47.853986,2026-02-01 23:36:48.798611,0 days 00:01:00.944625,0.00029172464411807896,0.23409072769674957,0.9533302690359756,0.9872671927307148,COMPLETE
26,0.9015,2026-02-01 23:36:48.803008,2026-02-01 23:37:49.781817,0 days 00:01:00.978809,0.00027581500594233045,0.2854509755222465,0.8778154534776024,0.9886554413190499,COMPLETE
27,0.8953333333333333,2026-02-01 23:37:49.785201,2026-02-01 23:38:50.960603,0 days 00:01:01.175402,0.00019941459240110988,0.37750396262683383,0.9470426004315526,0.8752054815471061,COMPLETE
28,0.6100833333333333,2026-02-01 23:38:50.965120,2026-02-01 23:39:51.922765,0 days 00:01:00.957645,9.698960210157705e-05,0.2589803322263976,0.8246930391857997,0.926922045397252,COMPLETE
29,0.6429166666666667,2026-02-01 23:39:51.925896,2026-02-01 23:40:52.770131,0 days 00:01:00.844235,0.0005997754451017328,0.11565320175236912,0.9532371033290857,0.719120177661009,COMPLETE
