number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.463,2026-02-03 23:56:40.178705,2026-02-03 23:57:04.880584,0 days 00:00:24.701879,8.200169760865733e-05,0.08587569554155682,0.9519919774641186,0.76646491553789,COMPLETE
1,0.4624,2026-02-03 23:57:04.888881,2026-02-03 23:57:29.159169,0 days 00:00:24.270288,6.281316014413098e-05,0.6399887428176007,0.7293019808842929,0.8548421419396561,COMPLETE
2,0.4644,2026-02-03 23:57:29.171670,2026-02-03 23:57:54.489425,0 days 00:00:25.317755,4.5231480496894864e-05,0.6820120910873967,0.8450125100956136,0.8428148065827532,COMPLETE
3,0.249,2026-02-03 23:57:54.496928,2026-02-03 23:58:19.033086,0 days 00:00:24.536158,2.0944868834396326e-05,0.4455879390014279,0.8180305277235707,0.6176099339560577,COMPLETE
4,0.2434,2026-02-03 23:58:19.034454,2026-02-03 23:58:42.709664,0 days 00:00:23.675210,0.000152043665335206,0.4996412953206856,0.9795833015176112,0.724488025357421,COMPLETE
5,0.4692,2026-02-03 23:58:42.711430,2026-02-03 23:59:08.350529,0 days 00:00:25.639099,0.00014174322966901186,0.5965483606777267,0.7286117266769285,0.9664184936480407,COMPLETE
6,0.4684,2026-02-03 23:59:08.357527,2026-02-03 23:59:32.967044,0 days 00:00:24.609517,2.083669942211692e-05,0.5361130810422018,0.9544218592063691,0.8996066711965987,COMPLETE
7,0.2509,2026-02-03 23:59:32.976617,2026-02-03 23:59:57.651834,0 days 00:00:24.675217,7.047977415894477e-05,0.30789945727950024,0.6992171293098386,0.5307293464914394,COMPLETE
8,0.2684,2026-02-03 23:59:57.656188,2026-02-04 00:00:22.360078,0 days 00:00:24.703890,0.0008278762880025368,0.10560609913695296,0.9245191542142555,0.5163192670078811,COMPLETE
9,0.2647,2026-02-04 00:00:22.368058,2026-02-04 00:00:46.856817,0 days 00:00:24.488759,2.3467382414601336e-05,0.13965444042337347,0.6783534452012714,0.5080009663150169,COMPLETE
10,0.4463,2026-02-04 00:00:46.862583,2026-02-04 00:01:10.890799,0 days 00:00:24.028216,0.00042219867060478024,0.054473950496913226,0.5478549735962953,0.9782444627460889,COMPLETE
