number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.41891666666666666,2026-02-01 16:23:51.111538,2026-02-01 16:24:24.589630,0 days 00:00:33.478092,0.00012296071107325708,0.2442758348604153,0.8575946831862098,0.7953540542751054,COMPLETE
1,0.6728333333333333,2026-02-01 16:24:24.591156,2026-02-01 16:24:57.828013,0 days 00:00:33.236857,0.0006074996073425694,0.170126601149665,0.8229470565333281,0.7144177335187193,COMPLETE
2,0.47991666666666666,2026-02-01 16:24:57.829111,2026-02-01 16:25:30.732986,0 days 00:00:32.903875,0.00011423254155608379,0.8102692764778066,0.6917207594128889,0.8879452686605056,COMPLETE
3,0.29975,2026-02-01 16:25:30.733667,2026-02-01 16:26:03.805508,0 days 00:00:33.071841,1.4936835544198446e-05,0.2582383413192156,0.9627983191463305,0.5348076685169646,COMPLETE
4,0.69575,2026-02-01 16:26:03.806309,2026-02-01 16:26:36.864265,0 days 00:00:33.057956,0.0005495716186411617,0.053008998935739245,0.916309922773969,0.8812968079654268,COMPLETE
5,0.52075,2026-02-01 16:26:36.867967,2026-02-01 16:27:09.995746,0 days 00:00:33.127779,0.0003639639356786391,0.8460629988647282,0.8995792821083618,0.7261248875039366,COMPLETE
6,0.68925,2026-02-01 16:27:09.997708,2026-02-01 16:27:43.382078,0 days 00:00:33.384370,0.0007750644796341915,0.07037795434688984,0.819960510663762,0.5702431108304328,COMPLETE
7,0.25866666666666666,2026-02-01 16:27:43.383150,2026-02-01 16:28:17.062830,0 days 00:00:33.679680,0.0003535634629148812,0.22596015005172593,0.7073309699952618,0.6296322499312672,COMPLETE
8,0.33166666666666667,2026-02-01 16:28:17.065539,2026-02-01 16:28:50.184178,0 days 00:00:33.118639,0.00017189806743319385,0.1868800641712296,0.7842169744343243,0.509207002213814,COMPLETE
9,0.39625,2026-02-01 16:28:50.186198,2026-02-01 16:29:23.358122,0 days 00:00:33.171924,0.00023101522250182374,0.29330329070680533,0.8084669984373785,0.9624365584721659,COMPLETE
10,0.3338333333333333,2026-02-01 16:29:23.358958,2026-02-01 16:29:56.132096,0 days 00:00:32.773138,4.335184350704857e-05,0.05302678630838837,0.5694418107520944,0.8517823087937625,COMPLETE
