number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.379,2026-02-01 16:57:47.201304,2026-02-01 16:58:19.705817,0 days 00:00:32.504513,0.00024262985503685795,0.1253503487279734,0.707131497257335,0.5314322732109044,COMPLETE
1,0.4185833333333333,2026-02-01 16:58:19.706961,2026-02-01 16:58:52.040019,0 days 00:00:32.333058,1.5412781495004114e-05,0.25716344272071884,0.6326947454697227,0.7563915461986828,COMPLETE
2,0.4221666666666667,2026-02-01 16:58:52.040963,2026-02-01 16:59:24.377575,0 days 00:00:32.336612,0.00021618261203953774,0.26420425316672436,0.964648098788107,0.6560987867011486,COMPLETE
3,0.251,2026-02-01 16:59:24.378723,2026-02-01 16:59:56.511461,0 days 00:00:32.132738,2.324784621061443e-05,0.07318334184699027,0.8581636020592828,0.6418089855441286,COMPLETE
4,0.44433333333333336,2026-02-01 16:59:56.514033,2026-02-01 17:00:28.948336,0 days 00:00:32.434303,1.0218589483781247e-05,0.27239778092113837,0.5100537730937468,0.9061806143165079,COMPLETE
5,0.347,2026-02-01 17:00:28.949468,2026-02-01 17:01:01.264182,0 days 00:00:32.314714,0.0008401891913442231,0.3546618429439189,0.6350039865960824,0.8602450708400715,COMPLETE
6,0.38083333333333336,2026-02-01 17:01:01.265323,2026-02-01 17:01:33.142617,0 days 00:00:31.877294,0.00013947738988072796,0.10261786764344176,0.7880786672089184,0.7901005463232011,COMPLETE
7,0.713,2026-02-01 17:01:33.143889,2026-02-01 17:02:05.329533,0 days 00:00:32.185644,0.0004929664291135948,0.0952792311955382,0.9763745057584925,0.7190914355226374,COMPLETE
8,0.20866666666666667,2026-02-01 17:02:05.333846,2026-02-01 17:02:37.580970,0 days 00:00:32.247124,6.208854487201745e-05,0.37757836933844424,0.6487184754275668,0.8987609316542138,COMPLETE
9,0.42433333333333334,2026-02-01 17:02:37.585893,2026-02-01 17:03:09.915074,0 days 00:00:32.329181,0.0002426963138379089,0.6382555821772107,0.7906364363179293,0.9320503273088778,COMPLETE
10,0.8063333333333333,2026-02-01 17:03:09.916845,2026-02-01 17:03:42.381725,0 days 00:00:32.464880,0.0009413622940065359,0.05203584524729655,0.9929248562170674,0.6499517038678065,COMPLETE
11,0.8021666666666667,2026-02-01 17:03:42.386117,2026-02-01 17:04:14.754988,0 days 00:00:32.368871,0.0008931040785990159,0.050014514893185355,0.9994472788946002,0.6696273700414589,COMPLETE
12,0.7758333333333334,2026-02-01 17:04:14.757949,2026-02-01 17:04:46.923999,0 days 00:00:32.166050,0.0008414311200281121,0.05261908358034259,0.8927791063730993,0.5532046979734231,COMPLETE
13,0.3869166666666667,2026-02-01 17:04:46.925854,2026-02-01 17:05:19.089820,0 days 00:00:32.163966,0.0005152735206625374,0.052341413741805606,0.9056677277177423,0.6153477217628845,COMPLETE
