number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.8729166666666667,2026-02-02 23:43:51.398123,2026-02-02 23:44:06.421013,0 days 00:00:15.022890,0.00012296071107325708,0.2442758348604153,0.8575946831862098,0.7953540542751054,COMPLETE
1,0.8648333333333333,2026-02-02 23:44:06.423245,2026-02-02 23:44:27.763299,0 days 00:00:21.340054,0.0006074996073425694,0.170126601149665,0.8229470565333281,0.7144177335187193,COMPLETE
2,0.8661666666666666,2026-02-02 23:44:27.764568,2026-02-02 23:44:49.414032,0 days 00:00:21.649464,0.00011423254155608379,0.8102692764778066,0.6917207594128889,0.8879452686605056,COMPLETE
3,0.8585,2026-02-02 23:44:49.414804,2026-02-02 23:45:11.304689,0 days 00:00:21.889885,1.4936835544198446e-05,0.2582383413192156,0.9627983191463305,0.5348076685169646,COMPLETE
4,0.86975,2026-02-02 23:45:11.305729,2026-02-02 23:45:33.010047,0 days 00:00:21.704318,0.0005495716186411617,0.053008998935739245,0.916309922773969,0.8812968079654268,COMPLETE
5,0.8681666666666666,2026-02-02 23:45:33.010942,2026-02-02 23:45:54.598466,0 days 00:00:21.587524,0.0003639639356786391,0.8460629988647282,0.8995792821083618,0.7261248875039366,COMPLETE
6,0.8543333333333333,2026-02-02 23:45:54.599341,2026-02-02 23:46:15.972816,0 days 00:00:21.373475,0.0007750644796341915,0.07037795434688984,0.819960510663762,0.5702431108304328,COMPLETE
7,0.8561666666666666,2026-02-02 23:46:15.974039,2026-02-02 23:46:38.348823,0 days 00:00:22.374784,0.0003535634629148812,0.22596015005172593,0.7073309699952618,0.6296322499312672,COMPLETE
8,0.8558333333333333,2026-02-02 23:46:38.349736,2026-02-02 23:47:00.365747,0 days 00:00:22.016011,0.00017189806743319385,0.1868800641712296,0.7842169744343243,0.509207002213814,COMPLETE
9,0.8738333333333334,2026-02-02 23:47:00.366779,2026-02-02 23:47:22.340612,0 days 00:00:21.973833,0.00023101522250182374,0.29330329070680533,0.8084669984373785,0.9624365584721659,COMPLETE
10,0.8608333333333333,2026-02-02 23:47:22.341500,2026-02-02 23:47:44.698429,0 days 00:00:22.356929,2.9084270739486875e-05,0.4580725094877734,0.5562758250077435,0.9668613478214566,COMPLETE
11,0.85475,2026-02-02 23:47:44.699303,2026-02-02 23:48:05.981655,0 days 00:00:21.282352,4.524869274667194e-05,0.38612911831862895,0.581647863408613,0.8429477962252945,COMPLETE
12,0.8674166666666666,2026-02-02 23:48:05.982354,2026-02-02 23:48:27.539753,0 days 00:00:21.557399,0.00016828600614251236,0.11140627383621846,0.8692829685967238,0.7975768499374155,COMPLETE
13,0.8804166666666666,2026-02-02 23:48:27.540796,2026-02-02 23:48:49.302237,0 days 00:00:21.761441,7.511167747664411e-05,0.38117232908948107,0.9891610797881222,0.9560034144150551,COMPLETE
14,0.8715833333333334,2026-02-02 23:48:49.303125,2026-02-02 23:49:11.267420,0 days 00:00:21.964295,5.858175097306549e-05,0.4518836377012956,0.9810136599134865,0.9750615063488137,COMPLETE
15,0.862,2026-02-02 23:49:11.272190,2026-02-02 23:49:33.385780,0 days 00:00:22.113590,6.338659594041729e-05,0.3392172192060899,0.6190074479121538,0.9354556314624645,COMPLETE
16,0.8584166666666667,2026-02-02 23:49:33.386850,2026-02-02 23:49:55.704178,0 days 00:00:22.317328,0.00024692690324079896,0.581964450772632,0.5071043279360605,0.9104245501720198,COMPLETE
17,0.876,2026-02-02 23:49:55.705324,2026-02-02 23:50:17.794523,0 days 00:00:22.089199,1.828951213120635e-05,0.1278366669356291,0.9995330450290822,0.9819934102672889,COMPLETE
18,0.8711666666666666,2026-02-02 23:50:17.798795,2026-02-02 23:50:39.912610,0 days 00:00:22.113815,1.0187363102281579e-05,0.1260640600934481,0.9967421755807724,0.8359222303363658,COMPLETE
19,0.8623333333333333,2026-02-02 23:50:39.916184,2026-02-02 23:51:02.136910,0 days 00:00:22.220726,2.1323724172349598e-05,0.10937954501427173,0.9351152727883756,0.6710010899188037,COMPLETE
20,0.8635833333333334,2026-02-02 23:51:02.137792,2026-02-02 23:51:24.440611,0 days 00:00:22.302819,3.3237933037827325e-05,0.15184909881177946,0.7385210934611968,0.9826035987067887,COMPLETE
21,0.8731666666666666,2026-02-02 23:51:24.441588,2026-02-02 23:51:46.467205,0 days 00:00:22.025617,7.819459485037025e-05,0.31907364366919416,0.9421635672678186,0.942498651632054,COMPLETE
22,0.8710833333333333,2026-02-02 23:51:46.469986,2026-02-02 23:52:08.594243,0 days 00:00:22.124257,0.00023370523915304165,0.0837898183838435,0.6531490003012346,0.9147935550983584,COMPLETE
23,0.8783333333333333,2026-02-02 23:52:08.596651,2026-02-02 23:52:30.783829,0 days 00:00:22.187178,2.018053552761906e-05,0.5758173324078324,0.9970149660228268,0.9877801088997579,COMPLETE
24,0.8794166666666666,2026-02-02 23:52:30.784676,2026-02-02 23:52:53.087154,0 days 00:00:22.302478,1.7706878607821964e-05,0.657122997693627,0.8902932547307214,0.8739017885734395,COMPLETE
25,0.8713333333333333,2026-02-02 23:52:53.088181,2026-02-02 23:53:15.270942,0 days 00:00:22.182761,1.2549770672447725e-05,0.5989757619628885,0.8865704910770844,0.8443305906740931,COMPLETE
26,0.8829166666666667,2026-02-02 23:53:15.271632,2026-02-02 23:53:37.504422,0 days 00:00:22.232790,2.7147603924761033e-05,0.6105555389063214,0.9530847883343317,0.8869149931530539,COMPLETE
27,0.8700833333333333,2026-02-02 23:53:37.505836,2026-02-02 23:53:59.690061,0 days 00:00:22.184225,3.20577981923502e-05,0.7130515493972259,0.9452139161246207,0.7781825863510292,COMPLETE
28,0.8734166666666666,2026-02-02 23:53:59.691056,2026-02-02 23:54:21.353264,0 days 00:00:21.662208,4.6336631145240134e-05,0.43214229357542505,0.8524731914093745,0.8735575990851521,COMPLETE
29,0.8716666666666667,2026-02-02 23:54:21.357095,2026-02-02 23:54:43.134993,0 days 00:00:21.777898,2.609303671044956e-05,0.7006677995512632,0.9098610943557599,0.7969906980653849,COMPLETE
