number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.8068333333333333,2026-02-03 00:35:51.873416,2026-02-03 00:36:14.508599,0 days 00:00:22.635183,1.8371144479809275e-05,0.6072173817176616,0.5587659279810165,0.753515762505516,COMPLETE
1,0.80925,2026-02-03 00:36:14.515686,2026-02-03 00:36:36.673024,0 days 00:00:22.157338,2.325732021462238e-05,0.3970308487473709,0.6980298514036469,0.7770564428106694,COMPLETE
2,0.81025,2026-02-03 00:36:36.679974,2026-02-03 00:36:58.833726,0 days 00:00:22.153752,0.0007600880252137219,0.07599646896565664,0.7440281403244773,0.6742502415464783,COMPLETE
3,0.82225,2026-02-03 00:36:58.838844,2026-02-03 00:37:20.712279,0 days 00:00:21.873435,1.4684016738294656e-05,0.4567323284004475,0.8743318099252737,0.9428226724755073,COMPLETE
4,0.82675,2026-02-03 00:37:20.714000,2026-02-03 00:37:43.010653,0 days 00:00:22.296653,3.839680193908902e-05,0.24667323496567348,0.7922380344778844,0.9713488254881422,COMPLETE
5,0.8024166666666667,2026-02-03 00:37:43.012588,2026-02-03 00:38:04.948080,0 days 00:00:21.935492,0.0007228673904859642,0.10029418421458791,0.5501469711327489,0.5080505184998224,COMPLETE
6,0.8145,2026-02-03 00:38:04.953550,2026-02-03 00:38:26.601115,0 days 00:00:21.647565,0.00014887450564652176,0.3466552852233418,0.8925764560115689,0.6380477518194351,COMPLETE
7,0.8235,2026-02-03 00:38:26.606701,2026-02-03 00:38:49.283472,0 days 00:00:22.676771,0.0005662529670393954,0.060152168926135674,0.7428137979673115,0.9789726184747789,COMPLETE
8,0.8179166666666666,2026-02-03 00:38:49.298353,2026-02-03 00:39:11.530111,0 days 00:00:22.231758,0.0007918403799063068,0.1328775582450802,0.9807850772707493,0.6135337969708902,COMPLETE
9,0.824,2026-02-03 00:39:11.536871,2026-02-03 00:39:33.397616,0 days 00:00:21.860745,0.00056050040824099,0.7597234888556482,0.8996012936761959,0.8089194890647277,COMPLETE
10,0.804,2026-02-03 00:39:33.403001,2026-02-03 00:39:55.261301,0 days 00:00:21.858300,5.220184461021555e-05,0.24506366075063518,0.6514321969072323,0.8752749602093052,COMPLETE
11,0.8209166666666666,2026-02-03 00:39:55.265440,2026-02-03 00:40:17.781351,0 days 00:00:22.515911,0.00018682032568140944,0.8482826149129495,0.8496050571892917,0.8436429184794403,COMPLETE
12,0.8194166666666667,2026-02-03 00:40:17.783406,2026-02-03 00:40:39.979408,0 days 00:00:22.196002,4.585949880537763e-05,0.16112621873677507,0.8189035523070152,0.904081257905953,COMPLETE
