number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.2392,2026-02-01 12:30:01.473740,2026-02-01 12:31:08.056495,0 days 00:01:06.582755,0.00026343511105400704,0.240676738145914,0.6413498254727683,0.5148152764229315,COMPLETE
1,0.2294,2026-02-01 12:31:08.061847,2026-02-01 12:32:14.783870,0 days 00:01:06.722023,0.0006985908990544107,0.0511524809961692,0.6863395349104977,0.759963235135763,COMPLETE
2,0.2261,2026-02-01 12:32:14.789213,2026-02-01 12:33:21.394198,0 days 00:01:06.604985,4.8441989219323e-05,0.06476047806446054,0.7029711609841418,0.5119134678579773,COMPLETE
3,0.1087,2026-02-01 12:33:21.399264,2026-02-01 12:34:28.268664,0 days 00:01:06.869400,1.7037523452335073e-05,0.302022671208637,0.6395339741142991,0.6027774753312611,COMPLETE
4,0.1453,2026-02-01 12:34:28.273723,2026-02-01 12:35:35.639296,0 days 00:01:07.365573,0.0007901727372151672,0.26511743190411885,0.847635002952343,0.829258998891953,COMPLETE
5,0.169,2026-02-01 12:35:35.646158,2026-02-01 12:36:42.397677,0 days 00:01:06.751519,0.00015048015155551164,0.050392194826020295,0.823598326947018,0.7941921961778433,COMPLETE
6,0.1157,2026-02-01 12:36:42.403933,2026-02-01 12:37:49.434309,0 days 00:01:07.030376,0.00042399164573222786,0.8081818921510346,0.5084358366850199,0.8412763910437105,COMPLETE
7,0.1757,2026-02-01 12:37:49.440089,2026-02-01 12:38:56.309294,0 days 00:01:06.869205,1.564897336125749e-05,0.21823126050546293,0.6669824347984046,0.8875116799814284,COMPLETE
8,0.1968,2026-02-01 12:38:56.315547,2026-02-01 12:40:03.186059,0 days 00:01:06.870512,1.5197475924757503e-05,0.17940939705334977,0.7599761872854192,0.8400386413579283,COMPLETE
9,0.1016,2026-02-01 12:40:03.188609,2026-02-01 12:41:10.003849,0 days 00:01:06.815240,0.0005941848336953139,0.0965762291867384,0.7051507813450628,0.805414389779864,COMPLETE
10,0.1897,2026-02-01 12:41:10.007213,2026-02-01 12:42:17.077412,0 days 00:01:07.070199,0.00018322892781879403,0.5437140900939578,0.98100732748072,0.643064243740276,COMPLETE
11,0.2825,2026-02-01 12:42:17.082607,2026-02-01 12:43:24.119468,0 days 00:01:07.036861,0.00029710596402255355,0.11615727298794197,0.5673258527415331,0.7136505475245243,COMPLETE
12,0.1488,2026-02-01 12:43:24.121980,2026-02-01 12:44:31.051763,0 days 00:01:06.929783,0.0003037025162940136,0.12031802025854083,0.5575918099624723,0.9896520681257753,COMPLETE
13,0.23,2026-02-01 12:44:31.058433,2026-02-01 12:45:37.824239,0 days 00:01:06.765806,6.522566304898998e-05,0.13517730177178014,0.5983513259663242,0.6678399025311141,COMPLETE
14,0.1982,2026-02-01 12:45:37.830474,2026-02-01 12:46:44.811566,0 days 00:01:06.981092,0.00025310310513441037,0.3692860873962078,0.5010143495273932,0.5400475587938628,COMPLETE
15,0.1612,2026-02-01 12:46:44.817281,2026-02-01 12:47:51.636919,0 days 00:01:06.819638,0.00010988041940371487,0.09228011310553139,0.602367236812606,0.6846518863761928,COMPLETE
16,0.1347,2026-02-01 12:47:51.639443,2026-02-01 12:48:58.531626,0 days 00:01:06.892183,4.329856546894566e-05,0.16161915425564566,0.5791161439474729,0.5795748543129475,COMPLETE
17,0.1315,2026-02-01 12:48:58.535536,2026-02-01 12:50:05.624249,0 days 00:01:07.088713,0.0003655873823142923,0.38832753881832244,0.7724377029584675,0.7133609845768433,COMPLETE
18,0.1962,2026-02-01 12:50:05.629238,2026-02-01 12:51:12.500345,0 days 00:01:06.871107,9.111482872040196e-05,0.09081820948096303,0.9755360492235894,0.9218292754819545,COMPLETE
19,0.2042,2026-02-01 12:51:12.501431,2026-02-01 12:52:19.457576,0 days 00:01:06.956145,0.0002153360593605722,0.2179047650190152,0.5357989398309608,0.6114022598769857,COMPLETE
20,0.1329,2026-02-01 12:52:19.459615,2026-02-01 12:53:26.134597,0 days 00:01:06.674982,0.00048790767633972656,0.5615477062922813,0.6158581602141401,0.7430988261081256,COMPLETE
21,0.2036,2026-02-01 12:53:26.140602,2026-02-01 12:54:33.030047,0 days 00:01:06.889445,5.621784482976085e-05,0.13826928406246555,0.639056354689543,0.6719788325974941,COMPLETE
