number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.5261666666666667,2026-02-02 22:06:41.271155,2026-02-02 22:07:05.694175,0 days 00:00:24.423020,1.2359890458751453e-05,0.14175974823937437,0.9143284572778689,0.9532337868570642,COMPLETE
1,0.49825,2026-02-02 22:07:05.702636,2026-02-02 22:07:30.267513,0 days 00:00:24.564877,0.0009353687477155571,0.09794454935533267,0.6742596847462816,0.8993335748914212,COMPLETE
2,0.23,2026-02-02 22:07:30.275264,2026-02-02 22:07:55.214341,0 days 00:00:24.939077,0.0009638789298981805,0.8227985987966805,0.9524741727749635,0.6453125698813746,COMPLETE
3,0.1595,2026-02-02 22:07:55.222580,2026-02-02 22:08:19.974532,0 days 00:00:24.751952,2.929817110005398e-05,0.10281586274253778,0.5529530774411161,0.9659667794171432,COMPLETE
4,0.19958333333333333,2026-02-02 22:08:19.982129,2026-02-02 22:08:44.672921,0 days 00:00:24.690792,0.0005800166019699554,0.36712769058936495,0.5291781794902943,0.8580474585724633,COMPLETE
5,0.2613333333333333,2026-02-02 22:08:44.682863,2026-02-02 22:09:09.571587,0 days 00:00:24.888724,0.0003144680409059172,0.10988857676152347,0.6895284480387143,0.6834051298272489,COMPLETE
6,0.17441666666666666,2026-02-02 22:09:09.573644,2026-02-02 22:09:35.003390,0 days 00:00:25.429746,4.063842002688845e-05,0.09942209205936962,0.5859265495238215,0.7201529078569917,COMPLETE
7,0.42091666666666666,2026-02-02 22:09:35.005790,2026-02-02 22:09:59.305532,0 days 00:00:24.299742,0.0007676569733791507,0.5654328499472177,0.6188709130078194,0.7461708341697382,COMPLETE
8,0.5045833333333334,2026-02-02 22:09:59.312150,2026-02-02 22:10:23.625456,0 days 00:00:24.313306,0.00031734358511641245,0.3124711189546804,0.9336447027312325,0.9607027477838359,COMPLETE
9,0.9433333333333334,2026-02-02 22:10:23.627518,2026-02-02 22:10:48.834717,0 days 00:00:25.207199,8.010200102980597e-05,0.37768291788848646,0.9839827833021135,0.987256386927363,COMPLETE
10,0.30533333333333335,2026-02-02 22:10:48.842324,2026-02-02 22:11:13.323707,0 days 00:00:24.481383,9.217991811454815e-05,0.058086491206171126,0.8182337760653372,0.5186174380745909,COMPLETE
11,0.3406666666666667,2026-02-02 22:11:13.330768,2026-02-02 22:11:37.777341,0 days 00:00:24.446573,1.301760536060415e-05,0.19531179175864785,0.8592525494157054,0.8407752690622472,COMPLETE
12,0.9420833333333334,2026-02-02 22:11:37.780738,2026-02-02 22:12:02.339987,0 days 00:00:24.559249,1.034647379159349e-05,0.221435529243454,0.9944832260672418,0.9882642044884822,COMPLETE
13,0.15216666666666667,2026-02-02 22:12:02.344684,2026-02-02 22:12:27.002317,0 days 00:00:24.657633,9.521367871202235e-05,0.30308132313243735,0.9938477107487678,0.8117162014758247,COMPLETE
14,0.5685,2026-02-02 22:12:27.004351,2026-02-02 22:12:51.438373,0 days 00:00:24.434022,3.51865029588808e-05,0.4909457867254297,0.8070674783088249,0.9040390815470888,COMPLETE
15,0.9425,2026-02-02 22:12:51.446950,2026-02-02 22:13:15.962623,0 days 00:00:24.515673,0.00017339403530383435,0.21175363105009595,0.9978545020071428,0.9799438864738773,COMPLETE
16,0.24683333333333332,2026-02-02 22:13:15.966722,2026-02-02 22:13:40.798523,0 days 00:00:24.831801,0.00019569561347415105,0.22734708878754542,0.8590595311434948,0.5699478507371332,COMPLETE
17,0.46775,2026-02-02 22:13:40.804733,2026-02-02 22:14:05.388362,0 days 00:00:24.583629,0.0001424166101210407,0.8859296506294362,0.7528794534257227,0.783041310704438,COMPLETE
18,0.38208333333333333,2026-02-02 22:14:05.396104,2026-02-02 22:14:29.922353,0 days 00:00:24.526249,5.476416421341968e-05,0.483965586501432,0.8979087593511542,0.9058170882238841,COMPLETE
19,0.5514166666666667,2026-02-02 22:14:29.930341,2026-02-02 22:14:54.428457,0 days 00:00:24.498116,6.402648406558707e-05,0.16093398862067343,0.9978705360930601,0.9215247396012547,COMPLETE
20,0.4043333333333333,2026-02-02 22:14:54.430512,2026-02-02 22:15:19.465052,0 days 00:00:25.034540,0.0001725406093346641,0.3623807223808672,0.873301149586534,0.8672828678468996,COMPLETE
21,0.93975,2026-02-02 22:15:19.467050,2026-02-02 22:15:44.325167,0 days 00:00:24.858117,1.89808684597266e-05,0.23671558240135027,0.9622741521305762,0.988421773218293,COMPLETE
22,0.93,2026-02-02 22:15:44.333368,2026-02-02 22:16:09.041425,0 days 00:00:24.708057,0.00030255055293350986,0.2538655205272203,0.9673484352336822,0.9400085622471687,COMPLETE
23,0.9449166666666666,2026-02-02 22:16:09.048241,2026-02-02 22:16:34.277980,0 days 00:00:25.229739,1.878136545297652e-05,0.1657044293780307,0.9986393710236326,0.9897042118644288,COMPLETE
24,0.3695833333333333,2026-02-02 22:16:34.281918,2026-02-02 22:16:59.109199,0 days 00:00:24.827281,2.2109003195544023e-05,0.16371539727005271,0.9254095512042526,0.9890828348037345,COMPLETE
