number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.4261666666666667,2026-02-02 13:27:42.780056,2026-02-02 13:28:34.283281,0 days 00:00:51.503225,0.00019407982792082253,0.406782031608722,0.7506621909633511,0.9684809810143797,COMPLETE
1,0.19041666666666668,2026-02-02 13:28:34.287395,2026-02-02 13:29:25.603167,0 days 00:00:51.315772,4.010048574530885e-05,0.17022509802467084,0.8031966070639622,0.5094046671715734,COMPLETE
2,0.24833333333333332,2026-02-02 13:29:25.606867,2026-02-02 13:30:17.292464,0 days 00:00:51.685597,7.20339784977015e-05,0.33702932807934294,0.645038803605222,0.8028275602094324,COMPLETE
3,0.26175,2026-02-02 13:30:17.296129,2026-02-02 13:31:11.150091,0 days 00:00:53.853962,0.00015196568166072388,0.07396510401260943,0.6491411629780154,0.7792828062436198,COMPLETE
4,0.40008333333333335,2026-02-02 13:31:11.151595,2026-02-02 13:32:04.239600,0 days 00:00:53.088005,7.291835638201717e-05,0.2629690867907301,0.8266004099285669,0.8195306023008275,COMPLETE
5,0.59675,2026-02-02 13:32:04.245242,2026-02-02 13:32:57.920713,0 days 00:00:53.675471,0.0006079203898818125,0.667390923019105,0.6837809350239483,0.7135738133801571,COMPLETE
6,0.43266666666666664,2026-02-02 13:32:57.924873,2026-02-02 13:33:51.871217,0 days 00:00:53.946344,0.0006901845408537135,0.5140000397308842,0.8519442917701832,0.5491111747830275,COMPLETE
7,0.5308333333333334,2026-02-02 13:33:51.875596,2026-02-02 13:34:45.053586,0 days 00:00:53.177990,0.0005448188369110733,0.3940374225850955,0.9994235032839333,0.5732296692824169,COMPLETE
8,0.5323333333333333,2026-02-02 13:34:45.057714,2026-02-02 13:35:36.879260,0 days 00:00:51.821546,0.0004966111413793923,0.07997291338660621,0.8077797821419221,0.5606717915962264,COMPLETE
9,0.19833333333333333,2026-02-02 13:35:36.883695,2026-02-02 13:36:27.813249,0 days 00:00:50.929554,1.375099078102485e-05,0.5156740724337275,0.7845503693072966,0.6995198156407398,COMPLETE
10,0.4111666666666667,2026-02-02 13:36:27.817355,2026-02-02 13:37:19.008607,0 days 00:00:51.191252,0.0002693266382472903,0.8802101756656913,0.5528208662096548,0.6749775874756119,COMPLETE
11,0.7850833333333334,2026-02-02 13:37:19.012609,2026-02-02 13:38:11.230448,0 days 00:00:52.217839,0.0008885350119301814,0.05957020749261265,0.9310364116779979,0.6314031645108021,COMPLETE
