number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.263,2026-02-01 07:53:25.732831,2026-02-01 07:54:32.294993,0 days 00:01:06.562162,2.2866903294942006e-05,0.12312856051620194,0.8481717444077297,0.6850984012533157,COMPLETE
1,0.1753,2026-02-01 07:54:32.296998,2026-02-01 07:55:39.026618,0 days 00:01:06.729620,8.07967122739543e-05,0.053696815871088655,0.5336248157316243,0.8329024590142979,COMPLETE
2,0.2558,2026-02-01 07:55:39.031882,2026-02-01 07:56:46.225998,0 days 00:01:07.194116,2.715150883792442e-05,0.23578877972106746,0.9483356465201711,0.9852660842243851,COMPLETE
3,0.1281,2026-02-01 07:56:46.230770,2026-02-01 07:57:52.921944,0 days 00:01:06.691174,0.0003286679134316866,0.33987079033179857,0.6316611883685753,0.510118989738207,COMPLETE
4,0.1968,2026-02-01 07:57:52.926731,2026-02-01 07:58:59.673646,0 days 00:01:06.746915,0.00045930049183131634,0.12608944552330253,0.691731947085949,0.7882753856412668,COMPLETE
5,0.2133,2026-02-01 07:58:59.678360,2026-02-01 08:00:06.553869,0 days 00:01:06.875509,0.0003945423870668008,0.30797369157882293,0.9363253277236976,0.6340355970596615,COMPLETE
6,0.1999,2026-02-01 08:00:06.556052,2026-02-01 08:01:12.838903,0 days 00:01:06.282851,2.6978348111289748e-05,0.08550543114597868,0.9763958284859723,0.8368692554300294,COMPLETE
7,0.13,2026-02-01 08:01:12.840160,2026-02-01 08:02:19.717111,0 days 00:01:06.876951,2.670692917716907e-05,0.7729978014761997,0.8654279033850789,0.6244314048715627,COMPLETE
8,0.2048,2026-02-01 08:02:19.718608,2026-02-01 08:03:26.579461,0 days 00:01:06.860853,7.069210885044554e-05,0.22359037928347364,0.5128313590272657,0.6016603369661436,COMPLETE
9,0.2451,2026-02-01 08:03:26.584603,2026-02-01 08:04:33.216904,0 days 00:01:06.632301,0.0001491312619632369,0.14745357039420445,0.7317877121824053,0.6360380660844186,COMPLETE
10,0.1574,2026-02-01 08:04:33.221893,2026-02-01 08:05:39.603673,0 days 00:01:06.381780,1.0276408153983413e-05,0.6616125035965554,0.8419521889431409,0.7249315835870831,COMPLETE
11,0.2222,2026-02-01 08:05:39.608152,2026-02-01 08:06:45.917916,0 days 00:01:06.309764,2.359097857824983e-05,0.15409248847874754,0.8404015725957589,0.9842769780664017,COMPLETE
12,0.1591,2026-02-01 08:06:45.922580,2026-02-01 08:07:52.854306,0 days 00:01:06.931726,1.2946157473590792e-05,0.39262840197555215,0.8987421178681138,0.9774401732863024,COMPLETE
13,0.2267,2026-02-01 08:07:52.856864,2026-02-01 08:08:59.255257,0 days 00:01:06.398393,4.277489072688625e-05,0.0788073914680503,0.992755005355724,0.9061878046701146,COMPLETE
14,0.1309,2026-02-01 08:08:59.256498,2026-02-01 08:10:06.432662,0 days 00:01:07.176164,0.0009145595933538874,0.21182005210536975,0.7889892057699233,0.7377867919481832,COMPLETE
15,0.2132,2026-02-01 08:10:06.434259,2026-02-01 08:11:13.150914,0 days 00:01:06.716655,5.021020878104843e-05,0.10046386695388104,0.7782282070359875,0.6947021655636607,COMPLETE
16,0.1974,2026-02-01 08:11:13.156348,2026-02-01 08:12:20.198501,0 days 00:01:07.042153,0.0001564530349340456,0.5142015557565254,0.9224621500443747,0.9076090127851146,COMPLETE
17,0.2206,2026-02-01 08:12:20.203678,2026-02-01 08:13:27.382467,0 days 00:01:07.178789,1.535743396668361e-05,0.2215046074181942,0.8183924676571833,0.5329451124458594,COMPLETE
18,0.1704,2026-02-01 08:13:27.387562,2026-02-01 08:14:34.161886,0 days 00:01:06.774324,4.171708477343223e-05,0.05591714800651866,0.8975526902530455,0.6783012130731145,COMPLETE
19,0.12,2026-02-01 08:14:34.166859,2026-02-01 08:15:40.932865,0 days 00:01:06.766006,1.885489550780465e-05,0.174761115307515,0.6926498750618015,0.9013240243922911,COMPLETE
20,0.1078,2026-02-01 08:15:40.937534,2026-02-01 08:16:47.710183,0 days 00:01:06.772649,0.00012331822086658332,0.2807483882550913,0.9611151906884651,0.5669226565151849,COMPLETE
