number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.1716,2026-02-03 23:34:09.068361,2026-02-03 23:35:14.675349,0 days 00:01:05.606988,1.2359890458751453e-05,0.14175974823937437,0.9143284572778689,0.9532337868570642,COMPLETE
1,0.2174,2026-02-03 23:35:14.682414,2026-02-03 23:36:20.946880,0 days 00:01:06.264466,0.0009353687477155571,0.09794454935533267,0.6742596847462816,0.8993335748914212,COMPLETE
2,0.201,2026-02-03 23:36:20.953571,2026-02-03 23:37:28.442450,0 days 00:01:07.488879,0.0009638789298981805,0.8227985987966805,0.9524741727749635,0.6453125698813746,COMPLETE
3,0.1496,2026-02-03 23:37:28.450146,2026-02-03 23:38:35.105047,0 days 00:01:06.654901,2.929817110005398e-05,0.10281586274253778,0.5529530774411161,0.9659667794171432,COMPLETE
4,0.2281,2026-02-03 23:38:35.107278,2026-02-03 23:39:41.508216,0 days 00:01:06.400938,0.0005800166019699554,0.36712769058936495,0.5291781794902943,0.8580474585724633,COMPLETE
5,0.2169,2026-02-03 23:39:41.514658,2026-02-03 23:40:46.853944,0 days 00:01:05.339286,0.0003144680409059172,0.10988857676152347,0.6895284480387143,0.6834051298272489,COMPLETE
6,0.209,2026-02-03 23:40:46.862111,2026-02-03 23:41:53.785046,0 days 00:01:06.922935,4.063842002688845e-05,0.09942209205936962,0.5859265495238215,0.7201529078569917,COMPLETE
7,0.1552,2026-02-03 23:41:53.792322,2026-02-03 23:43:00.004469,0 days 00:01:06.212147,0.0007676569733791507,0.5654328499472177,0.6188709130078194,0.7461708341697382,COMPLETE
8,0.1839,2026-02-03 23:43:00.012875,2026-02-03 23:44:06.283380,0 days 00:01:06.270505,0.00031734358511641245,0.3124711189546804,0.9336447027312325,0.9607027477838359,COMPLETE
9,0.1699,2026-02-03 23:44:06.287501,2026-02-03 23:45:12.918450,0 days 00:01:06.630949,8.010200102980597e-05,0.37768291788848646,0.9839827833021135,0.987256386927363,COMPLETE
10,0.1706,2026-02-03 23:45:12.925085,2026-02-03 23:46:19.342938,0 days 00:01:06.417853,0.00020579319456608233,0.058086491206171126,0.7935045135239606,0.5186174380745909,COMPLETE
11,0.1085,2026-02-03 23:46:19.346446,2026-02-03 23:47:25.516548,0 days 00:01:06.170102,0.0005686612170080257,0.21449678593409705,0.5059004298629548,0.8407752690622472,COMPLETE
12,0.2303,2026-02-03 23:47:25.518593,2026-02-03 23:48:31.907172,0 days 00:01:06.388579,0.00015678687752526782,0.05226109171740995,0.7379477996233328,0.8478196349726458,COMPLETE
13,0.2047,2026-02-03 23:48:31.914376,2026-02-03 23:49:38.364754,0 days 00:01:06.450378,0.00012047267279845278,0.22974905814062963,0.8214551037986111,0.8202890707637677,COMPLETE
14,0.2036,2026-02-03 23:49:38.374724,2026-02-03 23:50:43.816385,0 days 00:01:05.441661,0.00012782413005888116,0.05308883692973254,0.8485539507364143,0.8233514941309994,COMPLETE
15,0.1584,2026-02-03 23:50:43.823355,2026-02-03 23:51:50.226728,0 days 00:01:06.403373,0.0004009712888861497,0.4058654939962954,0.7198320247066705,0.876284663881784,COMPLETE
16,0.1204,2026-02-03 23:51:50.234203,2026-02-03 23:52:57.259074,0 days 00:01:07.024871,5.469361810392792e-05,0.5938556948523472,0.7517659591223563,0.7753317921604834,COMPLETE
17,0.1436,2026-02-03 23:52:57.264992,2026-02-03 23:54:03.861193,0 days 00:01:06.596201,0.00019625827921882088,0.15261259407670225,0.6313942514106241,0.8981055811043839,COMPLETE
18,0.1499,2026-02-03 23:54:03.868140,2026-02-03 23:55:10.121935,0 days 00:01:06.253795,0.00020439145924670227,0.06932924158894714,0.8731194313386947,0.6256486932326942,COMPLETE
19,0.1784,2026-02-03 23:55:10.123531,2026-02-03 23:56:16.709667,0 days 00:01:06.586136,2.1017500550593682e-05,0.31666058140033404,0.5385353363393479,0.7860395677660721,COMPLETE
20,0.1959,2026-02-03 23:56:16.711392,2026-02-03 23:57:23.576998,0 days 00:01:06.865606,0.0005100095247782146,0.5486481777116534,0.7661865658214632,0.9120854005558735,COMPLETE
21,0.1722,2026-02-03 23:57:23.582913,2026-02-03 23:58:30.098650,0 days 00:01:06.515737,0.000941138854505369,0.07437110034988872,0.6755493968200299,0.8730876425750083,COMPLETE
