number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.1788,2026-02-01 02:10:49.919041,2026-02-01 02:11:25.849996,0 days 00:00:35.930955,1.8371144479809275e-05,0.6072173817176616,0.5587659279810165,0.753515762505516,COMPLETE
1,0.1016,2026-02-01 02:11:25.854800,2026-02-01 02:12:02.379797,0 days 00:00:36.524997,2.325732021462238e-05,0.3970308487473709,0.6980298514036469,0.7770564428106694,COMPLETE
2,0.2146,2026-02-01 02:12:02.384327,2026-02-01 02:12:38.445833,0 days 00:00:36.061506,0.0007600880252137219,0.07599646896565664,0.7440281403244773,0.6742502415464783,COMPLETE
3,0.1836,2026-02-01 02:12:38.450083,2026-02-01 02:13:14.172590,0 days 00:00:35.722507,1.4684016738294656e-05,0.4567323284004475,0.8743318099252737,0.9428226724755073,COMPLETE
4,0.1633,2026-02-01 02:13:14.176847,2026-02-01 02:13:51.057899,0 days 00:00:36.881052,3.839680193908902e-05,0.24667323496567348,0.7922380344778844,0.9713488254881422,COMPLETE
5,0.1599,2026-02-01 02:13:51.062180,2026-02-01 02:14:27.178245,0 days 00:00:36.116065,0.0007228673904859642,0.10029418421458791,0.5501469711327489,0.5080505184998224,COMPLETE
6,0.1338,2026-02-01 02:14:27.182200,2026-02-01 02:15:03.136175,0 days 00:00:35.953975,0.00014887450564652176,0.3466552852233418,0.8925764560115689,0.6380477518194351,COMPLETE
7,0.1109,2026-02-01 02:15:03.140099,2026-02-01 02:15:39.458726,0 days 00:00:36.318627,0.0005662529670393954,0.060152168926135674,0.7428137979673115,0.9789726184747789,COMPLETE
8,0.1489,2026-02-01 02:15:39.462474,2026-02-01 02:16:15.916109,0 days 00:00:36.453635,0.0007918403799063068,0.1328775582450802,0.9807850772707493,0.6135337969708902,COMPLETE
9,0.1685,2026-02-01 02:16:15.918386,2026-02-01 02:16:51.969140,0 days 00:00:36.050754,0.00056050040824099,0.7597234888556482,0.8996012936761959,0.8089194890647277,COMPLETE
10,0.1478,2026-02-01 02:16:51.974195,2026-02-01 02:17:27.913414,0 days 00:00:35.939219,0.0001716789526241637,0.05205239206500524,0.6303704747403097,0.6611002386028553,COMPLETE
11,0.2081,2026-02-01 02:17:27.918569,2026-02-01 02:18:03.836337,0 days 00:00:35.917768,5.863731796567944e-05,0.16444714843315297,0.8360827736710295,0.8734714302810478,COMPLETE
12,0.2255,2026-02-01 02:18:03.838535,2026-02-01 02:18:40.016877,0 days 00:00:36.178342,6.59988958985068e-05,0.13572592787130047,0.8043826858021248,0.8655266167324043,COMPLETE
13,0.2133,2026-02-01 02:18:40.021918,2026-02-01 02:19:16.251576,0 days 00:00:36.229658,0.0002665709419378993,0.0920714063849719,0.683638109810698,0.8695163614347092,COMPLETE
14,0.2004,2026-02-01 02:19:16.253763,2026-02-01 02:19:51.837920,0 days 00:00:35.584157,7.738331487869761e-05,0.07872296419437876,0.7781119087508968,0.6889175050808561,COMPLETE
15,0.2159,2026-02-01 02:19:51.841955,2026-02-01 02:20:27.854354,0 days 00:00:36.012399,3.742602589641856e-05,0.2319170442743838,0.6674959081543161,0.5693972711163056,COMPLETE
16,0.2494,2026-02-01 02:20:27.858698,2026-02-01 02:21:03.788701,0 days 00:00:35.930003,3.7614642865909916e-05,0.2318029173348877,0.6547408177385411,0.5099581000567027,COMPLETE
17,0.1297,2026-02-01 02:21:03.793087,2026-02-01 02:21:39.984999,0 days 00:00:36.191912,1.078672504478609e-05,0.18214073801342442,0.6131124289180377,0.8553645419132534,COMPLETE
18,0.2567,2026-02-01 02:21:39.989211,2026-02-01 02:22:15.912996,0 days 00:00:35.923785,3.7153834815155475e-05,0.30838354842575555,0.6167281248154857,0.5544301833465006,COMPLETE
19,0.1957,2026-02-01 02:22:15.916844,2026-02-01 02:22:51.181201,0 days 00:00:35.264357,4.3903237202604004e-05,0.2859215817720998,0.5187943945832421,0.5115850587767665,COMPLETE
20,0.1986,2026-02-01 02:22:51.185268,2026-02-01 02:23:27.244159,0 days 00:00:36.058891,2.5528756761636273e-05,0.57973389262175,0.60602608207318,0.5697610532513259,COMPLETE
21,0.2187,2026-02-01 02:23:27.245178,2026-02-01 02:24:03.926727,0 days 00:00:36.681549,0.00010535119198546953,0.1412448731819698,0.7108541464398997,0.5679824049870859,COMPLETE
22,0.1512,2026-02-01 02:24:03.930684,2026-02-01 02:24:40.759080,0 days 00:00:36.828396,6.420261218257073e-05,0.29701136790330307,0.6452393228073325,0.7170475141483703,COMPLETE
23,0.1167,2026-02-01 02:24:40.760615,2026-02-01 02:25:16.883225,0 days 00:00:36.122610,2.848140090469925e-05,0.19756169421992698,0.5726751662789599,0.6082077284108507,COMPLETE
24,0.2164,2026-02-01 02:25:16.888241,2026-02-01 02:25:52.610650,0 days 00:00:35.722409,0.00010133376857086025,0.12753108652466508,0.8191108888092303,0.5007429356116481,COMPLETE
25,0.1884,2026-02-01 02:25:52.615617,2026-02-01 02:26:28.551462,0 days 00:00:35.935845,5.448643564151389e-05,0.22264293027525023,0.7277416576972578,0.908576162970087,COMPLETE
26,0.2232,2026-02-01 02:26:28.556312,2026-02-01 02:27:04.543421,0 days 00:00:35.987109,0.0001501039894616723,0.16028218794600724,0.5056087089100367,0.8110853423159238,COMPLETE
27,0.2331,2026-02-01 02:27:04.548120,2026-02-01 02:27:40.758220,0 days 00:00:36.210100,3.26498448671581e-05,0.1092888998495777,0.9433894405052566,0.5375827309850544,COMPLETE
28,0.2174,2026-02-01 02:27:40.762823,2026-02-01 02:28:16.647583,0 days 00:00:35.884760,1.533200056377996e-05,0.445340950920326,0.9984752813405193,0.5513500508901895,COMPLETE
