number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.377,2026-02-06 12:38:26.770259,2026-02-06 12:38:29.935264,0 days 00:00:03.165005,4.010488441039838e-05,0.10922075923207301,0.5657413996455638,0.5271334170063869,COMPLETE
1,0.389,2026-02-06 12:38:29.940067,2026-02-06 12:38:33.167175,0 days 00:00:03.227108,0.00024617893654965976,0.10665954094168816,0.7280702834002398,0.8348078544183635,COMPLETE
2,0.373,2026-02-06 12:38:33.171510,2026-02-06 12:38:36.374406,0 days 00:00:03.202896,0.0003776513352984672,0.11346539180654888,0.6899634779500603,0.5887639712510825,COMPLETE
3,0.366,2026-02-06 12:38:36.377662,2026-02-06 12:38:39.561092,0 days 00:00:03.183430,0.00035876917645617464,0.058929103162450376,0.8484986208624936,0.8815607440111406,COMPLETE
4,0.373,2026-02-06 12:38:39.563998,2026-02-06 12:38:43.132895,0 days 00:00:03.568897,3.512722195377898e-05,0.10583175950899974,0.6869065689662808,0.7879238212462306,COMPLETE
5,0.363,2026-02-06 12:38:43.134618,2026-02-06 12:38:46.427588,0 days 00:00:03.292970,1.2280741856456172e-05,0.14604655819566054,0.5985271400928198,0.7253293830404436,COMPLETE
6,0.379,2026-02-06 12:38:46.432582,2026-02-06 12:38:49.626660,0 days 00:00:03.194078,4.107903180178908e-05,0.5045820396203863,0.5384782234933163,0.7542292229274478,COMPLETE
7,0.372,2026-02-06 12:38:49.631830,2026-02-06 12:38:52.806861,0 days 00:00:03.175031,1.1768601884338305e-05,0.2654261994059396,0.9797166704167126,0.8163294197834419,COMPLETE
8,0.394,2026-02-06 12:38:52.809434,2026-02-06 12:38:56.002692,0 days 00:00:03.193258,0.0002305605615367579,0.17347717961018821,0.7550084261591251,0.7627269724046915,COMPLETE
9,0.36,2026-02-06 12:38:56.008035,2026-02-06 12:38:59.214241,0 days 00:00:03.206206,0.0008181095184874521,0.11153951541026007,0.5644302827331601,0.6924110815080762,COMPLETE
10,0.359,2026-02-06 12:38:59.216800,2026-02-06 12:39:02.418705,0 days 00:00:03.201905,0.00013624777478685258,0.8897736404933141,0.8529288903683834,0.9480421118310942,COMPLETE
11,0.37,2026-02-06 12:39:02.423797,2026-02-06 12:39:05.598001,0 days 00:00:03.174204,0.00016404160105387624,0.23227801300151837,0.8050432106465234,0.8846001057726419,COMPLETE
12,0.373,2026-02-06 12:39:05.600145,2026-02-06 12:39:08.743480,0 days 00:00:03.143335,0.0002931834465460233,0.3267690610790641,0.7312798722967766,0.6577675854179833,COMPLETE
13,0.391,2026-02-06 12:39:08.745483,2026-02-06 12:39:12.258202,0 days 00:00:03.512719,0.000984778370546684,0.05094874800466557,0.6549831720969143,0.8554882574452902,COMPLETE
14,0.385,2026-02-06 12:39:12.259899,2026-02-06 12:39:15.480962,0 days 00:00:03.221063,0.0008793247924193914,0.05949340906146646,0.6420118690447111,0.9814035178607936,COMPLETE
15,0.389,2026-02-06 12:39:15.484667,2026-02-06 12:39:18.644872,0 days 00:00:03.160205,7.686689762297647e-05,0.4274081664003299,0.7900656480096323,0.8963306685212967,COMPLETE
16,0.37,2026-02-06 12:39:18.649631,2026-02-06 12:39:21.813626,0 days 00:00:03.163995,0.0005431174940648756,0.16309545315784793,0.9375768352241327,0.6569509388006043,COMPLETE
17,0.382,2026-02-06 12:39:21.816998,2026-02-06 12:39:24.980637,0 days 00:00:03.163639,7.027136205240313e-05,0.05262641341748939,0.657490886275212,0.769903794684752,COMPLETE
18,0.385,2026-02-06 12:39:24.985557,2026-02-06 12:39:28.145758,0 days 00:00:03.160201,0.0005665613090998378,0.8092929219873037,0.6152342946964611,0.846127599108743,COMPLETE
19,0.377,2026-02-06 12:39:28.150730,2026-02-06 12:39:31.290436,0 days 00:00:03.139706,0.00017534114118275928,0.07980197387867674,0.8921732346283674,0.9360411123180502,COMPLETE
20,0.36,2026-02-06 12:39:31.295380,2026-02-06 12:39:34.483221,0 days 00:00:03.187841,0.0005981628748523411,0.18024854491185202,0.7738058626998001,0.7223451282228743,COMPLETE
21,0.396,2026-02-06 12:39:34.488082,2026-02-06 12:39:37.614330,0 days 00:00:03.126248,0.0002513534834376166,0.07814167473222827,0.7288796219150258,0.8073961081180874,COMPLETE
22,0.38,2026-02-06 12:39:37.615328,2026-02-06 12:39:41.094425,0 days 00:00:03.479097,0.00010621837247426719,0.07487038651055164,0.5029952757743028,0.8031323030591853,COMPLETE
23,0.367,2026-02-06 12:39:41.096115,2026-02-06 12:39:44.330683,0 days 00:00:03.234568,0.0002238950710276564,0.07674943161680362,0.6976819959183198,0.8511528819452159,COMPLETE
24,0.371,2026-02-06 12:39:44.336573,2026-02-06 12:39:47.538579,0 days 00:00:03.202006,0.0003921478635348868,0.05040045770234651,0.7509261737609252,0.7731873730487746,COMPLETE
25,0.372,2026-02-06 12:39:47.544047,2026-02-06 12:39:50.715576,0 days 00:00:03.171529,0.000997385211941175,0.0819106523780447,0.8259123193792395,0.6830851498975397,COMPLETE
26,0.368,2026-02-06 12:39:50.716783,2026-02-06 12:39:53.939827,0 days 00:00:03.223044,6.334269869750684e-05,0.14091384383342384,0.6552745688127045,0.6215123199211545,COMPLETE
27,0.371,2026-02-06 12:39:53.941750,2026-02-06 12:39:57.130082,0 days 00:00:03.188332,0.00011103745094604978,0.06627432974876772,0.7603071126680511,0.9274535051260949,COMPLETE
28,0.365,2026-02-06 12:39:57.134841,2026-02-06 12:40:00.327591,0 days 00:00:03.192750,2.0769721766037735e-05,0.08908382542013875,0.7185853003887093,0.7349869971767498,COMPLETE
