number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.2162,2026-02-03 13:09:44.865248,2026-02-03 13:10:18.334511,0 days 00:00:33.469263,0.00026343511105400704,0.240676738145914,0.6413498254727683,0.5148152764229315,COMPLETE
1,0.3478,2026-02-03 13:10:18.340124,2026-02-03 13:10:51.258731,0 days 00:00:32.918607,0.0006985908990544107,0.0511524809961692,0.6863395349104977,0.759963235135763,COMPLETE
2,0.1357,2026-02-03 13:10:51.264977,2026-02-03 13:11:25.084584,0 days 00:00:33.819607,4.8441989219323e-05,0.06476047806446054,0.7029711609841418,0.5119134678579773,COMPLETE
3,0.3079,2026-02-03 13:11:25.088758,2026-02-03 13:11:58.327487,0 days 00:00:33.238729,1.7037523452335073e-05,0.302022671208637,0.6395339741142991,0.6027774753312611,COMPLETE
4,0.3833,2026-02-03 13:11:58.333030,2026-02-03 13:12:31.391396,0 days 00:00:33.058366,0.0007901727372151672,0.26511743190411885,0.847635002952343,0.829258998891953,COMPLETE
5,0.3561,2026-02-03 13:12:31.395965,2026-02-03 13:13:05.361300,0 days 00:00:33.965335,0.00015048015155551164,0.050392194826020295,0.823598326947018,0.7941921961778433,COMPLETE
6,0.337,2026-02-03 13:13:05.364751,2026-02-03 13:13:38.924658,0 days 00:00:33.559907,0.00042399164573222786,0.8081818921510346,0.5084358366850199,0.8412763910437105,COMPLETE
7,0.3736,2026-02-03 13:13:38.930431,2026-02-03 13:14:11.718567,0 days 00:00:32.788136,1.564897336125749e-05,0.21823126050546293,0.6669824347984046,0.8875116799814284,COMPLETE
8,0.3484,2026-02-03 13:14:11.724823,2026-02-03 13:14:45.074336,0 days 00:00:33.349513,1.5197475924757503e-05,0.17940939705334977,0.7599761872854192,0.8400386413579283,COMPLETE
9,0.3621,2026-02-03 13:14:45.089443,2026-02-03 13:15:18.311076,0 days 00:00:33.221633,0.0005941848336953139,0.0965762291867384,0.7051507813450628,0.805414389779864,COMPLETE
10,0.4023,2026-02-03 13:15:18.320883,2026-02-03 13:15:51.868515,0 days 00:00:33.547632,8.006125570555764e-05,0.540752821083312,0.9943852619561329,0.9812100885699533,COMPLETE
11,0.3979,2026-02-03 13:15:51.875147,2026-02-03 13:16:25.598690,0 days 00:00:33.723543,6.587861684467901e-05,0.5545746964325953,0.9965174882144883,0.9725060395695997,COMPLETE
12,0.3987,2026-02-03 13:16:25.603912,2026-02-03 13:16:58.859011,0 days 00:00:33.255099,5.686852391386499e-05,0.7015472159555317,0.996879052508978,0.9898997001562502,COMPLETE
13,0.3996,2026-02-03 13:16:58.863584,2026-02-03 13:17:32.076156,0 days 00:00:33.212572,3.987482477783022e-05,0.49615716742697785,0.9980567113393504,0.9532872362201837,COMPLETE
