number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.4245,2026-02-03 23:15:45.072747,2026-02-03 23:16:08.496615,0 days 00:00:23.423868,1.8371144479809275e-05,0.6072173817176616,0.5587659279810165,0.753515762505516,COMPLETE
1,0.4367,2026-02-03 23:16:08.502836,2026-02-03 23:16:33.118826,0 days 00:00:24.615990,2.325732021462238e-05,0.3970308487473709,0.6980298514036469,0.7770564428106694,COMPLETE
2,0.4227,2026-02-03 23:16:33.127158,2026-02-03 23:16:57.734759,0 days 00:00:24.607601,0.0007600880252137219,0.07599646896565664,0.7440281403244773,0.6742502415464783,COMPLETE
3,0.4323,2026-02-03 23:16:57.741382,2026-02-03 23:17:21.752721,0 days 00:00:24.011339,1.4684016738294656e-05,0.4567323284004475,0.8743318099252737,0.9428226724755073,COMPLETE
4,0.4313,2026-02-03 23:17:21.755023,2026-02-03 23:17:45.138183,0 days 00:00:23.383160,3.839680193908902e-05,0.24667323496567348,0.7922380344778844,0.9713488254881422,COMPLETE
5,0.4168,2026-02-03 23:17:45.143548,2026-02-03 23:18:09.607104,0 days 00:00:24.463556,0.0007228673904859642,0.10029418421458791,0.5501469711327489,0.5080505184998224,COMPLETE
6,0.4286,2026-02-03 23:18:09.614049,2026-02-03 23:18:33.456124,0 days 00:00:23.842075,0.00014887450564652176,0.3466552852233418,0.8925764560115689,0.6380477518194351,COMPLETE
7,0.4227,2026-02-03 23:18:33.462509,2026-02-03 23:18:57.352305,0 days 00:00:23.889796,0.0005662529670393954,0.060152168926135674,0.7428137979673115,0.9789726184747789,COMPLETE
8,0.3258,2026-02-03 23:18:57.361169,2026-02-03 23:19:21.978377,0 days 00:00:24.617208,0.0007918403799063068,0.1328775582450802,0.9807850772707493,0.6135337969708902,COMPLETE
9,0.4245,2026-02-03 23:19:21.980077,2026-02-03 23:19:46.222667,0 days 00:00:24.242590,0.00056050040824099,0.7597234888556482,0.8996012936761959,0.8089194890647277,COMPLETE
10,0.4256,2026-02-03 23:19:46.224035,2026-02-03 23:20:09.687684,0 days 00:00:23.463649,7.315266717302511e-05,0.20798286693909407,0.6539857630121101,0.8780568377518958,COMPLETE
11,0.439,2026-02-03 23:20:09.694866,2026-02-03 23:20:33.915944,0 days 00:00:24.221078,1.1862384148944992e-05,0.411907022373589,0.8496050571892917,0.8748264229262112,COMPLETE
12,0.433,2026-02-03 23:20:33.923308,2026-02-03 23:20:59.242534,0 days 00:00:25.319226,1.0062399146276043e-05,0.3585505502859511,0.6487944396824034,0.8500205001595708,COMPLETE
13,0.425,2026-02-03 23:20:59.245619,2026-02-03 23:21:23.996260,0 days 00:00:24.750641,2.4419035068634636e-05,0.19451021166797247,0.6647009719946285,0.7554634915548868,COMPLETE
14,0.4293,2026-02-03 23:21:24.002972,2026-02-03 23:21:48.975026,0 days 00:00:24.972054,4.450397746508037e-05,0.5348292891203422,0.8345201057788251,0.8784601166609765,COMPLETE
15,0.4249,2026-02-03 23:21:48.982621,2026-02-03 23:22:12.994996,0 days 00:00:24.012375,0.00014429728119516626,0.8939735552636847,0.9563725873684521,0.8150172633274574,COMPLETE
16,0.4333,2026-02-03 23:22:12.996308,2026-02-03 23:22:37.562692,0 days 00:00:24.566384,1.0071524213077098e-05,0.3121851638501094,0.7045309718060709,0.7141082425233918,COMPLETE
17,0.4334,2026-02-03 23:22:37.565087,2026-02-03 23:23:01.627110,0 days 00:00:24.062023,3.513489199154267e-05,0.1496594484279362,0.7942235848945733,0.9180635029870087,COMPLETE
18,0.4276,2026-02-03 23:23:01.633522,2026-02-03 23:23:25.416460,0 days 00:00:23.782938,6.140785327346312e-05,0.43739662244583705,0.6150541772710507,0.7927320462672331,COMPLETE
19,0.4127,2026-02-03 23:23:25.420062,2026-02-03 23:23:49.913315,0 days 00:00:24.493253,0.0002458725202095373,0.28867169785790225,0.8156861848261551,0.5443731142070395,COMPLETE
20,0.4274,2026-02-03 23:23:49.916387,2026-02-03 23:24:14.241830,0 days 00:00:24.325443,2.2959711987099765e-05,0.6261332128940968,0.9308519740236563,0.7044891664697315,COMPLETE
21,0.4308,2026-02-03 23:24:14.248647,2026-02-03 23:24:37.913008,0 days 00:00:23.664361,3.348815272446957e-05,0.1527233608601579,0.7743311348546339,0.9237185497379763,COMPLETE
22,0.4335,2026-02-03 23:24:37.918222,2026-02-03 23:25:02.049673,0 days 00:00:24.131451,1.5230760750075776e-05,0.14980519601183429,0.8303565442220123,0.89827238157496,COMPLETE
23,0.1116,2026-02-03 23:25:02.050975,2026-02-03 23:25:25.755968,0 days 00:00:23.704993,1.673008441619084e-05,0.11617141363042487,0.8504952539179722,0.8570092489234505,COMPLETE
24,0.4344,2026-02-03 23:25:25.757722,2026-02-03 23:25:50.025533,0 days 00:00:24.267811,1.4231341777849479e-05,0.18892504881352176,0.7172318938018843,0.8915019637760697,COMPLETE
25,0.4391,2026-02-03 23:25:50.033717,2026-02-03 23:26:14.225623,0 days 00:00:24.191906,1.2597442854421137e-05,0.24211867389923955,0.6993985724079314,0.8396144043125774,COMPLETE
26,0.4246,2026-02-03 23:26:14.227199,2026-02-03 23:26:38.092290,0 days 00:00:23.865091,2.269828202460288e-05,0.4196677728236324,0.605151292527887,0.7777251173786482,COMPLETE
27,0.4297,2026-02-03 23:26:38.100432,2026-02-03 23:27:03.046510,0 days 00:00:24.946078,1.1773157373735118e-05,0.2534517725833188,0.6928892376423865,0.8392179528551049,COMPLETE
28,0.4353,2026-02-03 23:27:03.053681,2026-02-03 23:27:28.181173,0 days 00:00:25.127492,2.6200945940097482e-05,0.2590724113661182,0.5856991975548966,0.8229217884260527,COMPLETE
29,0.428,2026-02-03 23:27:28.187238,2026-02-03 23:27:52.302427,0 days 00:00:24.115189,5.427252455722588e-05,0.5574306594971813,0.5219596071639964,0.7460227965497014,COMPLETE
