number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.3636,2026-02-03 14:49:13.859962,2026-02-03 14:50:16.212520,0 days 00:01:02.352558,0.00024262985503685795,0.1253503487279734,0.707131497257335,0.5314322732109044,COMPLETE
1,0.2507,2026-02-03 14:50:16.214970,2026-02-03 14:51:17.593979,0 days 00:01:01.379009,1.5412781495004114e-05,0.25716344272071884,0.6326947454697227,0.7563915461986828,COMPLETE
2,0.3704,2026-02-03 14:51:17.596414,2026-02-03 14:52:19.183665,0 days 00:01:01.587251,0.00021618261203953774,0.26420425316672436,0.964648098788107,0.6560987867011486,COMPLETE
3,0.1167,2026-02-03 14:52:19.189338,2026-02-03 14:53:20.430207,0 days 00:01:01.240869,2.324784621061443e-05,0.07318334184699027,0.8581636020592828,0.6418089855441286,COMPLETE
4,0.4167,2026-02-03 14:53:20.434269,2026-02-03 14:54:24.459829,0 days 00:01:04.025560,1.0218589483781247e-05,0.27239778092113837,0.5100537730937468,0.9061806143165079,COMPLETE
5,0.4039,2026-02-03 14:54:24.461955,2026-02-03 14:55:26.958294,0 days 00:01:02.496339,0.0008401891913442231,0.3546618429439189,0.6350039865960824,0.8602450708400715,COMPLETE
6,0.3991,2026-02-03 14:55:26.964318,2026-02-03 14:56:29.142293,0 days 00:01:02.177975,0.00013947738988072796,0.10261786764344176,0.7880786672089184,0.7901005463232011,COMPLETE
7,0.3977,2026-02-03 14:56:29.149602,2026-02-03 14:57:32.167541,0 days 00:01:03.017939,0.0004929664291135948,0.0952792311955382,0.9763745057584925,0.7190914355226374,COMPLETE
8,0.4216,2026-02-03 14:57:32.173120,2026-02-03 14:58:34.434334,0 days 00:01:02.261214,6.208854487201745e-05,0.37757836933844424,0.6487184754275668,0.8987609316542138,COMPLETE
9,0.4075,2026-02-03 14:58:34.439399,2026-02-03 14:59:36.788342,0 days 00:01:02.348943,0.0002426963138379089,0.6382555821772107,0.7906364363179293,0.9320503273088778,COMPLETE
10,0.4151,2026-02-03 14:59:36.793423,2026-02-03 15:00:37.741783,0 days 00:01:00.948360,4.6858213144340174e-05,0.7934875401286318,0.5025178269976446,0.9899017048666354,COMPLETE
11,0.4132,2026-02-03 15:00:37.743270,2026-02-03 15:01:38.536896,0 days 00:01:00.793626,4.6711758153579346e-05,0.3994348725456477,0.5111557938714775,0.877118304025767,COMPLETE
12,0.4125,2026-02-03 15:01:38.538354,2026-02-03 15:02:40.178433,0 days 00:01:01.640079,1.224782856184806e-05,0.16950379792069611,0.5899429940616399,0.864418076531265,COMPLETE
13,0.4131,2026-02-03 15:02:40.180192,2026-02-03 15:03:42.068143,0 days 00:01:01.887951,5.480848153344091e-05,0.5060642342675276,0.5693314648560965,0.9735165309883258,COMPLETE
14,0.4151,2026-02-03 15:03:42.073544,2026-02-03 15:04:43.511168,0 days 00:01:01.437624,2.325230799224348e-05,0.18119914658287672,0.6875280860421094,0.8237540651800432,COMPLETE
15,0.4071,2026-02-03 15:04:43.516252,2026-02-03 15:05:45.483154,0 days 00:01:01.966902,6.995780502641643e-05,0.05158252724907274,0.5603560318761124,0.9084616850559133,COMPLETE
