number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.385,2026-02-06 20:13:45.284637,2026-02-06 20:13:48.622308,0 days 00:00:03.337671,1.0628542549908021e-05,0.11662463859049296,0.924471777656459,0.8027595790395867,COMPLETE
1,0.361,2026-02-06 20:13:48.627947,2026-02-06 20:13:51.806554,0 days 00:00:03.178607,9.051918062311638e-05,0.13640889543122706,0.5740704304740825,0.981096401010944,COMPLETE
2,0.386,2026-02-06 20:13:51.811784,2026-02-06 20:13:54.993506,0 days 00:00:03.181722,1.8784539089160836e-05,0.21053858982121632,0.8197362581993618,0.6806064570035126,COMPLETE
3,0.368,2026-02-06 20:13:54.998556,2026-02-06 20:13:58.236484,0 days 00:00:03.237928,2.809532484957889e-05,0.5382100347386869,0.594923955951379,0.7505463014477635,COMPLETE
4,0.381,2026-02-06 20:13:58.238958,2026-02-06 20:14:01.450217,0 days 00:00:03.211259,0.0008349670090661036,0.06634244842615301,0.9310957587108417,0.9767305496213339,COMPLETE
5,0.371,2026-02-06 20:14:01.455076,2026-02-06 20:14:04.626669,0 days 00:00:03.171593,1.4527897931715698e-05,0.6869801632439371,0.8870236663493194,0.6632411244940346,COMPLETE
6,0.387,2026-02-06 20:14:04.628420,2026-02-06 20:14:07.860486,0 days 00:00:03.232066,1.278952348019989e-05,0.16224400178532092,0.6161170710854713,0.5649189410314117,COMPLETE
7,0.356,2026-02-06 20:14:07.862180,2026-02-06 20:14:11.057943,0 days 00:00:03.195763,1.9674028256453585e-05,0.4071820828590835,0.5057137293125156,0.8775845667663604,COMPLETE
8,0.38,2026-02-06 20:14:11.061912,2026-02-06 20:14:14.572782,0 days 00:00:03.510870,3.0955257406018576e-05,0.06292045987615312,0.5448015171193027,0.8293034256034181,COMPLETE
9,0.381,2026-02-06 20:14:14.574474,2026-02-06 20:14:17.842174,0 days 00:00:03.267700,0.0002845040973870006,0.16860157767062955,0.7786843956619585,0.9216700751761089,COMPLETE
10,0.383,2026-02-06 20:14:17.843663,2026-02-06 20:14:21.053845,0 days 00:00:03.210182,8.661688014268905e-05,0.31900483564883003,0.6802127159705245,0.5202596517619053,COMPLETE
11,0.377,2026-02-06 20:14:21.054964,2026-02-06 20:14:24.225525,0 days 00:00:03.170561,4.693039365979254e-05,0.28031931660961207,0.7835933982828616,0.6130401371685458,COMPLETE
12,0.364,2026-02-06 20:14:24.226962,2026-02-06 20:14:27.434697,0 days 00:00:03.207735,1.0140315572944418e-05,0.18969211673338673,0.697048119323019,0.6254524732163503,COMPLETE
13,0.362,2026-02-06 20:14:27.438602,2026-02-06 20:14:30.581726,0 days 00:00:03.143124,4.9047994079980475e-05,0.10082578540243857,0.8479314182219895,0.5095169635676438,COMPLETE
14,0.383,2026-02-06 20:14:30.583104,2026-02-06 20:14:33.773621,0 days 00:00:03.190517,0.00022806473039761337,0.26229432711895817,0.6624163568546938,0.6666702076405021,COMPLETE
15,0.358,2026-02-06 20:14:33.774945,2026-02-06 20:14:36.880220,0 days 00:00:03.105275,2.265910420574288e-05,0.0851672354809509,0.998366919358222,0.5761909159984586,COMPLETE
16,0.367,2026-02-06 20:14:36.881508,2026-02-06 20:14:40.079117,0 days 00:00:03.197609,0.00017326674265222817,0.1962736485373112,0.7309924321047877,0.718040613762904,COMPLETE
17,0.347,2026-02-06 20:14:40.080574,2026-02-06 20:14:43.508918,0 days 00:00:03.428344,4.999532428237519e-05,0.8938553077814428,0.6335897162676685,0.5616071426003615,COMPLETE
18,0.373,2026-02-06 20:14:43.510547,2026-02-06 20:14:46.708249,0 days 00:00:03.197702,1.6573945530390683e-05,0.40417992630524885,0.8319630398586586,0.7381558015719105,COMPLETE
19,0.378,2026-02-06 20:14:46.713806,2026-02-06 20:14:49.851908,0 days 00:00:03.138102,0.0005185781084995942,0.14339690082664674,0.7399332490847697,0.679778070966519,COMPLETE
20,0.359,2026-02-06 20:14:49.857168,2026-02-06 20:14:53.072783,0 days 00:00:03.215615,3.464457623882345e-05,0.08570305059659446,0.8189323065024117,0.5827658340362407,COMPLETE
21,0.39,2026-02-06 20:14:53.078001,2026-02-06 20:14:56.247876,0 days 00:00:03.169875,1.0132303175490332e-05,0.12362375891377671,0.9336188598615448,0.8013856798358752,COMPLETE
22,0.359,2026-02-06 20:14:56.253014,2026-02-06 20:14:59.437639,0 days 00:00:03.184625,1.59360254251368e-05,0.235734208533364,0.9915509266728156,0.7995478384837702,COMPLETE
23,0.38,2026-02-06 20:14:59.442591,2026-02-06 20:15:02.660677,0 days 00:00:03.218086,1.0899325811609705e-05,0.13311818350270857,0.8865320611354559,0.7712756256644452,COMPLETE
24,0.371,2026-02-06 20:15:02.665543,2026-02-06 20:15:05.754633,0 days 00:00:03.089090,2.1933560989745392e-05,0.1738704743861436,0.9044241939888968,0.8628407660073858,COMPLETE
25,0.38,2026-02-06 20:15:05.758505,2026-02-06 20:15:08.957242,0 days 00:00:03.198737,1.4549413284962125e-05,0.05159434973860468,0.9625135463113255,0.6957308774041084,COMPLETE
