number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.4,2026-02-06 17:00:45.002430,2026-02-06 17:00:48.832202,0 days 00:00:03.829772,0.0005540787181959424,0.29906492346663033,0.5667307354674672,0.9804842650657684,COMPLETE
1,0.39,2026-02-06 17:00:48.836448,2026-02-06 17:00:52.708502,0 days 00:00:03.872054,0.0007024446930675156,0.21380681967874882,0.9611739908983166,0.7652765889409965,COMPLETE
2,0.383,2026-02-06 17:00:52.711042,2026-02-06 17:00:56.594791,0 days 00:00:03.883749,1.1805044672163632e-05,0.5504493372999818,0.9841432051471486,0.9506935772812977,COMPLETE
3,0.371,2026-02-06 17:00:56.600749,2026-02-06 17:01:00.457805,0 days 00:00:03.857056,3.981601936422029e-05,0.08286220689583033,0.6945673385505928,0.9665499216747562,COMPLETE
4,0.384,2026-02-06 17:01:00.461517,2026-02-06 17:01:04.385146,0 days 00:00:03.923629,0.0006542612344132976,0.07950613204895789,0.94315233304328,0.7187332635867694,COMPLETE
5,0.371,2026-02-06 17:01:04.390155,2026-02-06 17:01:08.329085,0 days 00:00:03.938930,1.4222421260364838e-05,0.07945164678132363,0.8305587557540497,0.715729238886451,COMPLETE
6,0.329,2026-02-06 17:01:08.332395,2026-02-06 17:01:12.414594,0 days 00:00:04.082199,1.3179186279248918e-05,0.3743010458843335,0.6236993777695768,0.5194116060639636,COMPLETE
7,0.388,2026-02-06 17:01:12.418539,2026-02-06 17:01:16.662309,0 days 00:00:04.243770,0.0006253522466352017,0.05965408827883254,0.9538664787425197,0.8625431197362594,COMPLETE
8,0.38,2026-02-06 17:01:16.664046,2026-02-06 17:01:20.438354,0 days 00:00:03.774308,0.0009906597145736683,0.34933659844403514,0.7644699645154416,0.6491787185302154,COMPLETE
9,0.392,2026-02-06 17:01:20.441122,2026-02-06 17:01:24.250139,0 days 00:00:03.809017,0.0009100261217713625,0.14243475460057006,0.7353244746069547,0.6853401357124963,COMPLETE
10,0.364,2026-02-06 17:01:24.256066,2026-02-06 17:01:28.065380,0 days 00:00:03.809314,0.0002361214485204288,0.7720567838907839,0.5329458705569801,0.8396337252552262,COMPLETE
11,0.351,2026-02-06 17:01:28.070704,2026-02-06 17:01:31.870060,0 days 00:00:03.799356,0.00022298135839034043,0.16644399573534502,0.5213219092902689,0.591565505864949,COMPLETE
12,0.337,2026-02-06 17:01:31.875613,2026-02-06 17:01:35.645827,0 days 00:00:03.770214,0.0002716528120925203,0.18029268325565734,0.6363594456754426,0.8359360370128036,COMPLETE
13,0.379,2026-02-06 17:01:35.651009,2026-02-06 17:01:39.457213,0 days 00:00:03.806204,9.406482035599522e-05,0.13124883564690082,0.8243882373273734,0.6617849471343012,COMPLETE
14,0.37,2026-02-06 17:01:39.459541,2026-02-06 17:01:43.246916,0 days 00:00:03.787375,0.00039462526554279425,0.30741287549680785,0.6086951675011296,0.7821238868013196,COMPLETE
15,0.405,2026-02-06 17:01:43.252285,2026-02-06 17:01:46.973299,0 days 00:00:03.721014,0.00010254536706718653,0.11968459529925071,0.7215331635172592,0.9156722693139724,COMPLETE
16,0.381,2026-02-06 17:01:46.977089,2026-02-06 17:01:51.091486,0 days 00:00:04.114397,8.317494559927191e-05,0.25645471629549754,0.5729461059111162,0.9335078710541432,COMPLETE
17,0.377,2026-02-06 17:01:51.093348,2026-02-06 17:01:54.847271,0 days 00:00:03.753923,3.884416886807558e-05,0.4717632896390411,0.6988981296220306,0.9076869049098,COMPLETE
18,0.376,2026-02-06 17:01:54.851869,2026-02-06 17:01:58.689340,0 days 00:00:03.837471,0.00013414843010406586,0.11235135418557876,0.8702903339882057,0.9795644835798896,COMPLETE
19,0.378,2026-02-06 17:01:58.694027,2026-02-06 17:02:02.470271,0 days 00:00:03.776244,4.4578608528495395e-05,0.23349488204628085,0.6874737656676646,0.8920992684844903,COMPLETE
20,0.384,2026-02-06 17:02:02.475925,2026-02-06 17:02:06.285030,0 days 00:00:03.809105,2.292961583175869e-05,0.10269555318003849,0.7722553612092605,0.7964253893221069,COMPLETE
21,0.352,2026-02-06 17:02:06.286573,2026-02-06 17:02:10.010246,0 days 00:00:03.723673,0.00037306374875218653,0.14972607175407124,0.7297852213556777,0.6435110782444228,COMPLETE
22,0.379,2026-02-06 17:02:10.015702,2026-02-06 17:02:13.772895,0 days 00:00:03.757193,0.00014253506055333478,0.054686505152710854,0.6593785624421028,0.9019382791241168,COMPLETE
23,0.365,2026-02-06 17:02:13.778018,2026-02-06 17:02:17.517414,0 days 00:00:03.739396,0.000980071945714493,0.11815868123841317,0.5904224991156896,0.985180244040789,COMPLETE
24,0.353,2026-02-06 17:02:17.522553,2026-02-06 17:02:21.282030,0 days 00:00:03.759477,0.0004352857689135074,0.18281363179677626,0.8023413704032691,0.596054164255142,COMPLETE
25,0.377,2026-02-06 17:02:21.283180,2026-02-06 17:02:25.401684,0 days 00:00:04.118504,6.445896284590588e-05,0.2784337271268077,0.8651145841960102,0.7023944789395578,COMPLETE
26,0.384,2026-02-06 17:02:25.403440,2026-02-06 17:02:29.233974,0 days 00:00:03.830534,0.00014854603314614086,0.14476430968200282,0.5652668809103574,0.8340770016766385,COMPLETE
27,0.365,2026-02-06 17:02:29.236924,2026-02-06 17:02:33.127180,0 days 00:00:03.890256,0.0005327920915644627,0.4293969925462941,0.7298867971606775,0.9248632607400739,COMPLETE
28,0.389,2026-02-06 17:02:33.133161,2026-02-06 17:02:36.930269,0 days 00:00:03.797108,0.0003417959358110257,0.09757663408075956,0.6674174760160551,0.8826070982647234,COMPLETE
29,0.376,2026-02-06 17:02:36.935775,2026-02-06 17:02:40.698578,0 days 00:00:03.762803,0.0007016127348315497,0.20419753808986899,0.9010550875077092,0.7458543078212512,COMPLETE
