number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.363,2026-02-06 19:48:04.159664,2026-02-06 19:48:09.458683,0 days 00:00:05.299019,0.0007773257722009312,0.1594630340844999,0.9646457086513569,0.5488113158084229,COMPLETE
1,0.366,2026-02-06 19:48:09.461182,2026-02-06 19:48:14.829549,0 days 00:00:05.368367,2.9207087958233104e-05,0.6171845562727462,0.727081198453776,0.6600834320664475,COMPLETE
2,0.364,2026-02-06 19:48:14.835921,2026-02-06 19:48:20.091771,0 days 00:00:05.255850,7.204294288073695e-05,0.29531850127308196,0.5165372957377528,0.5076469715789458,COMPLETE
3,0.372,2026-02-06 19:48:20.097039,2026-02-06 19:48:25.310896,0 days 00:00:05.213857,3.209093622527103e-05,0.060872553171663075,0.6259704941230464,0.6083688485195811,COMPLETE
4,0.372,2026-02-06 19:48:25.315720,2026-02-06 19:48:30.539356,0 days 00:00:05.223636,0.0001725681006126806,0.07302642372267676,0.5060181114488271,0.5565873055979865,COMPLETE
5,0.359,2026-02-06 19:48:30.544964,2026-02-06 19:48:35.778190,0 days 00:00:05.233226,2.117916589137707e-05,0.8354626538818156,0.995172500780447,0.7004365067328002,COMPLETE
6,0.385,2026-02-06 19:48:35.783975,2026-02-06 19:48:41.032322,0 days 00:00:05.248347,1.3508540037207776e-05,0.3168035763767218,0.7451526732743685,0.9848107908693714,COMPLETE
7,0.351,2026-02-06 19:48:41.038047,2026-02-06 19:48:46.350292,0 days 00:00:05.312245,0.00021135335349261008,0.48099732354850483,0.644199248665747,0.6182951238375213,COMPLETE
8,0.365,2026-02-06 19:48:46.355523,2026-02-06 19:48:51.558771,0 days 00:00:05.203248,7.04981916225078e-05,0.10182310937672585,0.8329295587795938,0.7534811734291215,COMPLETE
9,0.375,2026-02-06 19:48:51.564105,2026-02-06 19:48:56.731228,0 days 00:00:05.167123,6.75637488166513e-05,0.24845878633720705,0.6435257599598149,0.8462216060737597,COMPLETE
10,0.364,2026-02-06 19:48:56.736058,2026-02-06 19:49:01.947790,0 days 00:00:05.211732,1.0433715989633415e-05,0.38125077886165976,0.8308217925250665,0.9817386988248361,COMPLETE
11,0.388,2026-02-06 19:49:01.952862,2026-02-06 19:49:07.185571,0 days 00:00:05.232709,1.2945072762203696e-05,0.2090390788703875,0.7089611063862598,0.9646909974649457,COMPLETE
12,0.375,2026-02-06 19:49:07.190494,2026-02-06 19:49:12.477612,0 days 00:00:05.287118,1.1434428732166637e-05,0.1439797855441821,0.7616808088325089,0.9721145275906097,COMPLETE
13,0.382,2026-02-06 19:49:12.479927,2026-02-06 19:49:17.667973,0 days 00:00:05.188046,1.8068974433783443e-05,0.18624224141357348,0.7389153801835484,0.8886178118377626,COMPLETE
14,0.371,2026-02-06 19:49:17.672583,2026-02-06 19:49:22.945205,0 days 00:00:05.272622,3.677080825751093e-05,0.3255519586071949,0.8566282554546193,0.8894705891475925,COMPLETE
15,0.344,2026-02-06 19:49:22.949920,2026-02-06 19:49:28.137823,0 days 00:00:05.187903,0.0006064506594225396,0.12318642523093162,0.6860830657051487,0.826241821621297,COMPLETE
16,0.389,2026-02-06 19:49:28.142593,2026-02-06 19:49:33.336683,0 days 00:00:05.194090,1.1999840999279728e-05,0.23111035445512346,0.5954868768364103,0.9239890697050902,COMPLETE
17,0.366,2026-02-06 19:49:33.341452,2026-02-06 19:49:38.600756,0 days 00:00:05.259304,4.507551352820121e-05,0.21473796165675038,0.5748427727736041,0.9176841708306627,COMPLETE
18,0.378,2026-02-06 19:49:38.605605,2026-02-06 19:49:43.821083,0 days 00:00:05.215478,0.00014352138578803137,0.09015227671348819,0.5735418813649288,0.7835484519895728,COMPLETE
19,0.381,2026-02-06 19:49:43.824850,2026-02-06 19:49:49.325950,0 days 00:00:05.501100,1.963436723796911e-05,0.44834950444887617,0.5887414497065021,0.9279356550675827,COMPLETE
20,0.369,2026-02-06 19:49:49.327767,2026-02-06 19:49:54.586047,0 days 00:00:05.258280,0.0004896483757343179,0.2469389872938296,0.6786676489667859,0.8252805828844048,COMPLETE
21,0.373,2026-02-06 19:49:54.587879,2026-02-06 19:49:59.841355,0 days 00:00:05.253476,1.4239255572868141e-05,0.18427259901452428,0.7772642845813221,0.9882619601389776,COMPLETE
