number,value,datetime_start,datetime_complete,duration,params_beta,params_connectivity,params_leaky,params_spectral_radius,state
0,0.337,2026-02-06 16:48:50.101555,2026-02-06 16:48:53.939628,0 days 00:00:03.838073,4.010488441039838e-05,0.10922075923207301,0.5657413996455638,0.5271334170063869,COMPLETE
1,0.368,2026-02-06 16:48:53.943170,2026-02-06 16:48:57.651929,0 days 00:00:03.708759,0.00024617893654965976,0.10665954094168816,0.7280702834002398,0.8348078544183635,COMPLETE
2,0.348,2026-02-06 16:48:57.654034,2026-02-06 16:49:01.570047,0 days 00:00:03.916013,0.0003776513352984672,0.11346539180654888,0.6899634779500603,0.5887639712510825,COMPLETE
3,0.391,2026-02-06 16:49:01.571082,2026-02-06 16:49:05.371643,0 days 00:00:03.800561,0.00035876917645617464,0.058929103162450376,0.8484986208624936,0.8815607440111406,COMPLETE
4,0.359,2026-02-06 16:49:05.374753,2026-02-06 16:49:09.485511,0 days 00:00:04.110758,3.512722195377898e-05,0.10583175950899974,0.6869065689662808,0.7879238212462306,COMPLETE
5,0.391,2026-02-06 16:49:09.487224,2026-02-06 16:49:13.246773,0 days 00:00:03.759549,1.2280741856456172e-05,0.14604655819566054,0.5985271400928198,0.7253293830404436,COMPLETE
6,0.359,2026-02-06 16:49:13.252402,2026-02-06 16:49:17.018124,0 days 00:00:03.765722,4.107903180178908e-05,0.5045820396203863,0.5384782234933163,0.7542292229274478,COMPLETE
7,0.36,2026-02-06 16:49:17.022862,2026-02-06 16:49:20.832860,0 days 00:00:03.809998,1.1768601884338305e-05,0.2654261994059396,0.9797166704167126,0.8163294197834419,COMPLETE
8,0.356,2026-02-06 16:49:20.838232,2026-02-06 16:49:24.612270,0 days 00:00:03.774038,0.0002305605615367579,0.17347717961018821,0.7550084261591251,0.7627269724046915,COMPLETE
9,0.375,2026-02-06 16:49:24.617068,2026-02-06 16:49:28.251137,0 days 00:00:03.634069,0.0008181095184874521,0.11153951541026007,0.5644302827331601,0.6924110815080762,COMPLETE
10,0.385,2026-02-06 16:49:28.255605,2026-02-06 16:49:31.991393,0 days 00:00:03.735788,0.0009539386278380343,0.05240531201677037,0.9062203561349634,0.9534940083564796,COMPLETE
11,0.369,2026-02-06 16:49:31.995114,2026-02-06 16:49:35.813902,0 days 00:00:03.818788,1.0238766907969405e-05,0.05155852098700056,0.8401369827852844,0.9169207733480061,COMPLETE
12,0.366,2026-02-06 16:49:35.817055,2026-02-06 16:49:39.622906,0 days 00:00:03.805851,9.84501941313847e-05,0.3293943163463577,0.8215843931697904,0.6577675854179833,COMPLETE
13,0.335,2026-02-06 16:49:39.625388,2026-02-06 16:49:43.775817,0 days 00:00:04.150429,0.00010285163367512292,0.8208197081034964,0.6346881990361666,0.8788101671434574,COMPLETE
14,0.358,2026-02-06 16:49:43.777655,2026-02-06 16:49:47.560875,0 days 00:00:03.783220,2.0395700337779093e-05,0.07400377731739359,0.8136888880362502,0.6791601011400649,COMPLETE
15,0.391,2026-02-06 16:49:47.566879,2026-02-06 16:49:51.321752,0 days 00:00:03.754873,0.0001127601498958627,0.18926931759037477,0.8997500145509532,0.9816163153178754,COMPLETE
16,0.385,2026-02-06 16:49:51.327334,2026-02-06 16:49:55.125905,0 days 00:00:03.798571,0.0004489259468985794,0.07226070160052797,0.6346316604899509,0.8735282767895199,COMPLETE
17,0.349,2026-02-06 16:49:55.131342,2026-02-06 16:49:58.884093,0 days 00:00:03.752751,0.00017184506267637917,0.15962380062547588,0.9466338983640449,0.6202387995454808,COMPLETE
18,0.374,2026-02-06 16:49:58.885241,2026-02-06 16:50:02.773093,0 days 00:00:03.887852,6.496812121001787e-05,0.3549966424716303,0.51340974260694,0.7043064199140993,COMPLETE
